"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_NAME","VARIABLE_UNITS","VALUE"
"ENV_VAR","ABUR",2012,"TEMP_MEAN_C","degrees C",14.1856539176627
"ENV_VAR","AHND",2012,"TEMP_MEAN_C","degrees C",15.6614292000782
"ENV_VAR","AQUE",2012,"TEMP_MEAN_C","degrees C",14.7405212787328
"ENV_VAR","BULL",2012,"TEMP_MEAN_C","degrees C",14.3904634348161
"ENV_VAR","CARP",2012,"TEMP_MEAN_C","degrees C",14.6802507788776
"ENV_VAR","GOLB",2012,"TEMP_MEAN_C","degrees C",15.1677201575612
"ENV_VAR","IVEE",2012,"TEMP_MEAN_C","degrees C",14.3412096363341
"ENV_VAR","MOHK",2012,"TEMP_MEAN_C","degrees C",15.3184786282495
"ENV_VAR","NAPL",2012,"TEMP_MEAN_C","degrees C",14.1072815549077
"ENV_VAR","ABUR",2013,"TEMP_MEAN_C","degrees C",15.012796394052
"ENV_VAR","AHND",2013,"TEMP_MEAN_C","degrees C",14.4474076661561
"ENV_VAR","AQUE",2013,"TEMP_MEAN_C","degrees C",14.8761473154266
"ENV_VAR","BULL",2013,"TEMP_MEAN_C","degrees C",14.2997920157713
"ENV_VAR","CARP",2013,"TEMP_MEAN_C","degrees C",15.4745796952306
"ENV_VAR","GOLB",2013,"TEMP_MEAN_C","degrees C",14.9545526075293
"ENV_VAR","IVEE",2013,"TEMP_MEAN_C","degrees C",15.0428545607398
"ENV_VAR","MOHK",2013,"TEMP_MEAN_C","degrees C",15.2085961467755
"ENV_VAR","NAPL",2013,"TEMP_MEAN_C","degrees C",14.7284142211544
"ENV_VAR","ABUR",2014,"TEMP_MEAN_C","degrees C",16.5263648835883
"ENV_VAR","AHND",2014,"TEMP_MEAN_C","degrees C",16.0961522592855
"ENV_VAR","AQUE",2014,"TEMP_MEAN_C","degrees C",16.3386758602876
"ENV_VAR","BULL",2014,"TEMP_MEAN_C","degrees C",16.4289466086533
"ENV_VAR","CARP",2014,"TEMP_MEAN_C","degrees C",17.3288809957272
"ENV_VAR","GOLB",2014,"TEMP_MEAN_C","degrees C",16.7023855507477
"ENV_VAR","IVEE",2014,"TEMP_MEAN_C","degrees C",16.9478402575502
"ENV_VAR","MOHK",2014,"TEMP_MEAN_C","degrees C",16.9567137226317
"ENV_VAR","NAPL",2014,"TEMP_MEAN_C","degrees C",16.4381047488428
"ENV_VAR","ABUR",2015,"TEMP_MEAN_C","degrees C",16.9528118426281
"ENV_VAR","AHND",2015,"TEMP_MEAN_C","degrees C",17.2034537298908
"ENV_VAR","AQUE",2015,"TEMP_MEAN_C","degrees C",16.8716323946106
"ENV_VAR","BULL",2015,"TEMP_MEAN_C","degrees C",16.6842386286234
"ENV_VAR","CARP",2015,"TEMP_MEAN_C","degrees C",16.7940900733396
"ENV_VAR","GOLB",2015,"TEMP_MEAN_C","degrees C",17.2548126938608
"ENV_VAR","IVEE",2015,"TEMP_MEAN_C","degrees C",16.0176424584978
"ENV_VAR","MOHK",2015,"TEMP_MEAN_C","degrees C",17.3884762718654
"ENV_VAR","NAPL",2015,"TEMP_MEAN_C","degrees C",17.003539445222
"ENV_VAR","ABUR",2016,"TEMP_MEAN_C","degrees C",15.1437321810206
"ENV_VAR","AHND",2016,"TEMP_MEAN_C","degrees C",15.5973421386641
"ENV_VAR","AQUE",2016,"TEMP_MEAN_C","degrees C",15.5097875579754
"ENV_VAR","BULL",2016,"TEMP_MEAN_C","degrees C",15.0104167855716
"ENV_VAR","CARP",2016,"TEMP_MEAN_C","degrees C",15.9207395948155
"ENV_VAR","GOLB",2016,"TEMP_MEAN_C","degrees C",15.658417510401
"ENV_VAR","IVEE",2016,"TEMP_MEAN_C","degrees C",15.1991369724086
"ENV_VAR","MOHK",2016,"TEMP_MEAN_C","degrees C",16.2535408332272
"ENV_VAR","NAPL",2016,"TEMP_MEAN_C","degrees C",15.3690361896678
"ENV_VAR","ABUR",2017,"TEMP_MEAN_C","degrees C",13.9123258963696
"ENV_VAR","AHND",2017,"TEMP_MEAN_C","degrees C",13.9039197590239
"ENV_VAR","AQUE",2017,"TEMP_MEAN_C","degrees C",13.9177875947727
"ENV_VAR","BULL",2017,"TEMP_MEAN_C","degrees C",13.5155219042525
"ENV_VAR","CARP",2017,"TEMP_MEAN_C","degrees C",14.8444502155172
"ENV_VAR","GOLB",2017,"TEMP_MEAN_C","degrees C",14.4513232908459
"ENV_VAR","IVEE",2017,"TEMP_MEAN_C","degrees C",13.7683118480461
"ENV_VAR","MOHK",2017,"TEMP_MEAN_C","degrees C",14.2385899636844
"ENV_VAR","NAPL",2017,"TEMP_MEAN_C","degrees C",13.9558141242644
"TAXON_COUNT","ABUR",2001,"AML","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"APCA","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"APVA","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"CASP","g dry per m2",2.11680112595224
"TAXON_COUNT","ABUR",2001,"CECO","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"COCA","g dry per m2",0.17145927551992
"TAXON_COUNT","ABUR",2001,"CUKE","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"CYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"DIL","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"HACO","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"HARU","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"KEKE","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"LA","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"LIGL","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"LOGR","g dry per m2",2.49989529966237
"TAXON_COUNT","ABUR",2001,"MECR","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"MIID","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"NONO","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"OCTO","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"OKL","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"OPES","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"OPSP","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"PAIN","g dry per m2",0.661962110253115
"TAXON_COUNT","ABUR",2001,"PAPA","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"PBL","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"PGL","g dry per m2",1.9499040155626
"TAXON_COUNT","ABUR",2001,"PHL","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"POL","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"PTTR","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"PUPR","g dry per m2",0.0210956183827493
"TAXON_COUNT","ABUR",2001,"SFL","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"SKE","g dry per m2",0.2550384398999
"TAXON_COUNT","ABUR",2001,"SPL","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"TESP","g dry per m2",0.241715545910407
"TAXON_COUNT","ABUR",2002,"AML","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"APCA","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"APVA","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"CASP","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"CECO","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"COCA","g dry per m2",0.0639825943371555
"TAXON_COUNT","ABUR",2002,"CUKE","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"CYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"DIL","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"HACO","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"HARU","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"KEKE","g dry per m2",0.02249251297794
"TAXON_COUNT","ABUR",2002,"LA","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"LIGL","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"LOGR","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"MECR","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"MIID","g dry per m2",0.0154603067253235
"TAXON_COUNT","ABUR",2002,"NONO","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"OCTO","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"OKL","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"OPES","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"OPSP","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"PAIN","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"PAPA","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"PBL","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"PGL","g dry per m2",0.216656001729178
"TAXON_COUNT","ABUR",2002,"PHL","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"POL","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"PTTR","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"PUPR","g dry per m2",0.0971170556100514
"TAXON_COUNT","ABUR",2002,"SFL","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"SKE","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"SPL","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"TESP","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"AML","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"APCA","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"APVA","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"CASP","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"CECO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"COCA","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"CUKE","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"CYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"DIL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"HACO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"HARU","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"KEKE","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"LA","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"LIGL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"LOGR","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"MECR","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"MIID","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"NONO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"OCTO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"OKL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"OPES","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"OPSP","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PAIN","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PAPA","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PBL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PGL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PHL","g dry per m2",1.60624373684559
"TAXON_COUNT","ABUR",2003,"POL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PTTR","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PUPR","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"SFL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"SKE","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"SPL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"TESP","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"AML","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"APCA","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"APVA","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CASP","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CECO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"COCA","g dry per m2",0.0639825943371555
"TAXON_COUNT","ABUR",2004,"CUKE","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"DIL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"HACO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"HARU","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"KEKE","g dry per m2",0.0259514225904542
"TAXON_COUNT","ABUR",2004,"LA","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"LIGL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"LOGR","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"MECR","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"MIID","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"NONO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"OCTO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"OKL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"OPES","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"OPSP","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PAIN","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PAPA","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PBL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PGL","g dry per m2",0.216656001729178
"TAXON_COUNT","ABUR",2004,"PHL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"POL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PTTR","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PUPR","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"SFL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"SKE","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"SPL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"TESP","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"AML","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"APCA","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"APVA","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"CASP","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"CECO","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"COCA","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"CUKE","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"CYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"DIL","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"HACO","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"HARU","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"KEKE","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"LA","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"LIGL","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"LOGR","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"MECR","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"MIID","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"NONO","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"OCTO","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"OKL","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"OPES","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"OPSP","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"PAIN","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"PAPA","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"PBL","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"PGL","g dry per m2",0.86662400691671
"TAXON_COUNT","ABUR",2005,"PHL","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"POL","g dry per m2",0.0927547149993635
"TAXON_COUNT","ABUR",2005,"PTTR","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"PUPR","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"SFL","g dry per m2",0
"TAXON_COUNT","ABUR",2005,"SKE","g dry per m2",0.38255765984985
"TAXON_COUNT","ABUR",2005,"SPL","g dry per m2",0.177419997190704
"TAXON_COUNT","ABUR",2005,"TESP","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"AML","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"APCA","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"APVA","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"CASP","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"CECO","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"COCA","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"CUKE","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"CYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"DIL","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"HACO","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"HARU","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"KEKE","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"LA","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"LIGL","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"LOGR","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"MECR","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"MIID","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"NONO","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"OCTO","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"OKL","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"OPES","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"OPSP","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"PAIN","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"PAPA","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"PBL","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"PGL","g dry per m2",0.216656001729178
"TAXON_COUNT","ABUR",2006,"PHL","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"POL","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"PTTR","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"PUPR","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"SFL","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"SKE","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"SPL","g dry per m2",0
"TAXON_COUNT","ABUR",2006,"TESP","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"AML","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"APCA","g dry per m2",0.280549797848745
"TAXON_COUNT","ABUR",2007,"APVA","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"CASP","g dry per m2",2.11680112595224
"TAXON_COUNT","ABUR",2007,"CECO","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"COCA","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"CUKE","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"CYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"DIL","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"HACO","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"HARU","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"KEKE","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"LA","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"LIGL","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"LOGR","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"MECR","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"MIID","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"NONO","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"OCTO","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"OKL","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"OPES","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"OPSP","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"PAIN","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"PAPA","g dry per m2",0
"TAXON_COUNT","ABUR",2007,"PBL","g dry per m2",0.3690040272559
